row_index,id,url,caption,processed_jpg,valid
13433,13434,http://klick-ass.com/go/wp-content/uploads/2012/11/blue_beanie.jpg,a blue beanie with logo,013434.jpg,1
13434,13435,http://l7.alamy.com/zooms/35b241f5024a494192f20796faa270a4/a-stuffed-polar-bear-in-a-shop-in-longyearbyen-on-spitsbergen-svalbard-db9n1h.jpg,biological species in a shop,013435.jpg,1
13435,13436,https://ak8.picdn.net/shutterstock/videos/1434388/thumb/9.jpg?i10c=img.resize(height:160),an olive falls into a martini glass after the drink is poured .,013436.jpg,1
13436,13437,https://canadianmuseumofnature.files.wordpress.com/2014/08/img_3254.jpg?w=640,a kangaroo hops through a landscape .,013437.jpg,1
13437,13438,https://photos.smugmug.com/Canada/Quebec/Quebec-City-2017/i-gXVjPzZ/0/X3/P1040673-X3.jpg,how to survive the night,013438.jpg,1
13438,13439,http://l7.alamy.com/zooms/d2781a2e0c314fb4b905e56f04d3a083/man-spraying-paint-onto-a-small-sports-car-at-the-road-side-a73f63.jpg,man spraying paint onto a small sports car at the road side,013439.jpg,1
13439,13440,https://ars.els-cdn.com/content/image/1-s2.0-S0957416607002194-gr3.jpg,isothermal section of the ternary phase diagram,013440.jpg,1
13440,13441,https://www.legalreader.com/wp-content/uploads/2017/12/2398513475_c570cfb113_b-640x425.jpg,"a driverless tractor sits parked in a plowed field , with ominous clouds in the background .",013441.jpg,1
13441,13442,https://ak6.picdn.net/shutterstock/videos/23815696/thumb/1.jpg?i10c=img.resize(height:160),young in dark hood standing on the windowsill and covering windows with black cloth 4k,013442.jpg,1
13442,13443,http://l7.alamy.com/zooms/ce4a7ffa83fb498a93e2681841dcc5f6/the-coast-and-the-fringing-coral-reef-of-sharm-el-sheikh-red-sea-egypt-f81b1t.jpg,the coast and the fringing coral reef,013443.jpg,1
13443,13444,http://l7.alamy.com/zooms/c9e09581f9e74d5bb5a0de4c55960406/the-us-marine-one-helicopter-departs-from-the-us-capitol-with-former-hn6crh.jpg,the helicopter departs with politician and former first,013444.jpg,1
13444,13445,http://l7.alamy.com/zooms/efccab8c5397495484625b1ceb5ffc28/little-girl-sitting-on-the-beach-and-looking-at-the-sea-e1c78k.jpg,little girl sitting on the beach and looking at the sea,013445.jpg,1
13445,13446,http://l7.alamy.com/zooms/4efca0aea3ec4c5d9b94c2b205a2bbc0/boat-at-low-tide-in-the-harbor-of-port-isaac-cornwall-uk-fj2c1n.jpg,boat at low tide in the harbor,013446.jpg,1
13446,13447,https://ak3.picdn.net/shutterstock/videos/16880383/thumb/1.jpg?i10c=img.resize(height:160),aerial footage from a drone shows river and the dense traffic,013447.jpg,1
13447,13448,http://l7.alamy.com/zooms/fd50d1d5ae2c4d9bbe5f38fc368a76b4/green-balloons-with-letters-and-messages-raising-towards-the-sky-in-h9yma2.jpg,person balloons with letters and messages raising towards the sky in the air,013448.jpg,1
13448,13449,https://ak7.picdn.net/shutterstock/videos/8917027/thumb/1.jpg,"sun reflecting off the sea on a beach , person",013449.jpg,1
13449,13450,https://ak2.picdn.net/shutterstock/videos/28052182/thumb/1.jpg,"aerial view , evening view of the city at sunset . fps .",013450.jpg,1
13450,13451,https://ak9.picdn.net/shutterstock/videos/33402109/thumb/1.jpg,young caucasian female lying down on wooden pier above mountain lake reading a book to relax and enjoy nature .,013451.jpg,1
13451,13452,https://cdn.homedit.com/wp-content/uploads/2011/01/modern-living-room-function.jpg,family room images the main differences between a living room and a family room,013452.jpg,1
13452,13453,http://l7.alamy.com/zooms/7d3d534a256b423eb7196e1a8680383c/hands-of-a-man-with-an-open-bible-studying-it-reverencepraise-and-e0e6rt.jpg,hands of a man with poetry book studying it .,013453.jpg,1
13453,13454,http://cdn.newsapi.com.au/image/v1/7ac6cc59de6104fb911f0c56d512dbd5?width=1024,"is in need of repair , with calls for it to be resurrected .",013454.jpg,1
13454,13455,https://ak3.picdn.net/shutterstock/videos/27858553/thumb/1.jpg,time - lapse of the skyline behind suspension bridge at night,013455.jpg,1
13455,13456,https://media.gettyimages.com/photos/singer-emmylou-harris-performs-onstage-during-the-sad-clowns-and-at-picture-id697501490?k=6&m=697501490&s=612x612&w=0&h=B0fk-BohWW1t_oV4T2m1cdNfsD5LJqrTVrgvUvMv_wI=,country artist performs onstage during the tour .,013456.jpg,1
13456,13457,http://l7.alamy.com/zooms/ff8a777f4e0844c99e160549bb7a9b9d/roman-ruins-on-the-greek-island-of-delos-in-the-cyclades-f1hwxt.jpg,ruins on the island of person,013457.jpg,1
13457,13458,http://l7.alamy.com/zooms/c011f5b273264bd7abdc51099b0348bf/a-cup-for-tea-or-coffee-isolated-on-a-white-background-ff0n9g.jpg,a cup for tea or coffee isolated on a white background,013458.jpg,1
13458,13459,http://l7.alamy.com/zooms/472f61fa1ca64d768f009f13f36a192b/kids-bathing-in-the-river-at-hampi-dydfwx.jpg,kids bathing in the river,013459.jpg,1
13459,13460,http://l7.alamy.com/zooms/c05251bbde5544d585ba61487fb241f7/kitchen-with-a-dining-area-bmxcy6.jpg,kitchen with a dining area,013460.jpg,1
13460,13461,https://media.gettyimages.com/photos/model-walks-the-runway-at-the-nina-ricci-autumn-winter-2017-fashion-picture-id648037210?k=6&m=648037210&s=612x612&w=0&h=x4F0EQzbohmNNjOZ5G8370SDAEIsgKwNYuNConDSqZw=,a model walks the runway at the autumn winter fashion show during event .,013461.jpg,1
13461,13462,http://l7.alamy.com/zooms/b6af60ccef7140babc31ec3596793c18/halle-germany-is-the-birthplace-of-composer-georg-friedrich-hndel-f0711j.jpg,is the birthplace of composer .,013462.jpg,1
13462,13463,http://l7.alamy.com/zooms/e7ca752cc113458cb4a532e09280b1ab/construction-workers-work-inside-the-birds-nest-under-construction-bcnhtk.jpg,construction workers work inside sports facility under construction,013463.jpg,1
13463,13464,https://ak6.picdn.net/shutterstock/videos/19715656/thumb/1.jpg,"a male hiker stands at the bottom of a large waterfall in slow motion , shallow focus",013464.jpg,1
13464,13465,http://media.gettyimages.com/photos/marshawn-lynch-of-the-oakland-raiders-scores-a-touchdown-during-a-picture-id870717406?k=6&m=870717406&s=612x612&w=0&h=UoWxTdQmRB3r1GL_2EAnnvh--X4ex8QRVwku1hYTRXs=,# scores a touchdown during a game against sports team .,013465.jpg,1
13465,13466,http://l7.alamy.com/zooms/93a6745f6ea0438baece1d385e615d88/wetlands-and-boreal-forest-along-the-dempster-highway-in-the-yukon-e1wabc.jpg,wetlands and boreal forest along road,013466.jpg,1
13466,13467,http://slashware.com/guitar/fusion/fusion3.jpg,im not really into graphics that much but its a cool guitar,013467.jpg,1
13467,13468,https://ak1.picdn.net/shutterstock/videos/17374651/thumb/1.jpg,toucan bird in the jungle,013468.jpg,1
13468,13469,https://previews.123rf.com/images/znm/znm1205/znm120500163/13870040-the-waterfall-on-the-victoria-nile-murchison-falls-northern-uganda-Stock-Photo.jpg,"the waterfall , stock photo",013469.jpg,1
13469,13470,http://l7.alamy.com/zooms/3395ea850f2a42fe8e650db0f3b615fe/irish-band-playing-music-on-the-cruise-while-people-celebrating-saint-j2phh8.jpg,band playing music on the cruise while people celebrating holiday and dying the green,013470.jpg,1
13470,13471,https://media.gettyimages.com/photos/model-walks-the-runway-at-the-isaac-mizrahi-fall-2011-fashion-show-picture-id109245754?k=6&m=109245754&s=612x612&w=0&h=WLetqVFIo67593BWKGaaE0HvWmoOCo2oa-pkpFP2ctw=,a model walks the runway at the fall fashion show during fashion week .,013471.jpg,1
13471,13472,http://l7.alamy.com/zooms/18b2848e2cd541dc8935c05395d2ab4f/christmas-market-on-the-market-square-with-old-town-hall-in-leipzig-he1cp6.jpg,christmas market on the market square with old town hall,013472.jpg,1
13472,13473,http://l7.alamy.com/zooms/e1e80a04b65849f89d966ed2764787b6/the-imperial-palace-buildings-and-cherry-blossoms-reflected-in-the-jgy7k0.jpg,the buildings and cherry blossoms reflected in the moat,013473.jpg,1
13473,13474,http://l7.alamy.com/zooms/cf3b29aa07564055863175b3a7f5a3a5/marines-patrol-the-streets-of-fallujah-iraq-g3ytn7.jpg,armed force patrol the streets,013474.jpg,1
13474,13475,http://l7.alamy.com/zooms/135a05846de340eba8cd6055498f5a40/silhouette-of-a-dead-tree-in-the-ocean-at-botany-bay-sc-usa-e63r5w.jpg,silhouette of a dead tree in the ocean,013475.jpg,1
13475,13476,http://l7.alamy.com/zooms/58ad908bbc7a4d7a851ab663d7214227/cutlery-as-a-fine-art-with-beautiful-soft-light-htg99f.jpg,cutlery as a fine art with beautiful soft light,013476.jpg,1
13476,13477,https://atbmakeupartistry.files.wordpress.com/2014/07/essential-cleansing-solution_4-01_590x617.jpg,like a drink of water for dry skin .,013477.jpg,1
13477,13478,https://ak9.picdn.net/shutterstock/videos/22977619/thumb/10.jpg,owner throwing stick for dogs at the lake .,013478.jpg,1
13478,13479,http://l7.alamy.com/zooms/62d540bcc02241e1a7e8f5c8d9ca434a/a-ferry-boat-in-rafina-port-is-ready-to-sail-to-cyclades-islands-bt021e.jpg,a ferry boat in port is ready to sail to islands,013479.jpg,1
13479,13480,https://e3.365dm.com/17/08/1096x616/b95916ea3a7510835db3adf04a63872974b9302aacf8c1bbb4bd22fa61ad5cd6_4079581.jpg?20170821203130,a statue of military person at a park,013480.jpg,1
13480,13481,http://l7.alamy.com/zooms/8dc3acc4499e4e2488ba1ee5ab611f3b/spices-and-teas-on-the-egyptian-market-in-istanbul-f06yp2.jpg,spices and teas on the market,013481.jpg,1
13481,13482,http://l7.alamy.com/zooms/4459dfc6b6ac418da178383cdfd6a9c6/a-single-person-walking-on-a-quiet-lonely-empty-beach-at-low-tide-e0pdxw.jpg,a single person walking on a quiet lonely empty beach at low tide with high cliffs ahead,013482.jpg,1
13482,13483,https://ak7.picdn.net/shutterstock/videos/16247887/thumb/1.jpg,young girl in silhouette taking a video of the sunset,013483.jpg,1
13483,13484,https://static2.bigstockphoto.com/3/1/2/large2/213729511.jpg,the whole apple and half pattern repeat seamless in black color for any design .,013484.jpg,1
13484,13485,https://images.robertharding.com/preview/RF/MI/HORIZONTAL/1174-2674.jpg,view of bottles of white wine laid down on a rack in a cellar,013485.jpg,1
13485,13486,https://farm1.staticflickr.com/392/19580896862_647a16bca8.jpg,a branch in a creek,013486.jpg,1
13486,13487,http://l7.alamy.com/zooms/c43e74f46b6d408baa75c2ffdfb1c577/two-bottles-of-limited-edition-budweiser-beer-made-for-the-2014-fifa-fbhrrf.jpg,bottles of beer made for soccer league on a white background,013487.jpg,1
13487,13488,https://mrd23.files.wordpress.com/2012/03/wagga-flood-091ed1.jpg,"this is now part of the river , even though the river is normally metres away !",013488.jpg,1
13488,13489,http://l7.alamy.com/zooms/1175064add7746dfa0fcfa28e50f890c/a-facade-with-old-blue-doors-in-the-jewish-quarter-of-kochi-in-mattancherry-df0f43.jpg,a facade with old blue doors in the quarter,013489.jpg,1
13489,13490,http://l7.alamy.com/zooms/da72b5b4d4064f8d85f29617175c029b/london-bridge-station-was-evacuated-due-to-an-abandoned-vehicle-on-htw01j.jpg,structure was evacuated due to an abandoned vehicle .,013490.jpg,1
13490,13491,http://l7.alamy.com/zooms/6396b13ee94e4d9aaafd5125e5c242ff/looking-down-a-busy-alley-in-yangon-myanmar-burma-h3efte.jpg,looking down a busy alley,013491.jpg,1
13491,13492,https://farm5.staticflickr.com/4334/36844771270_9821eb1292_c.jpg,actor attends the premiere during festival .,013492.jpg,1
13492,13493,http://l7.alamy.com/zooms/398ce16f9428401383a99625198b4a89/the-tarmac-at-an-airport-showing-the-rear-of-a-passenger-plane-and-bkk6j1.jpg,"the tarmac at an airport , showing the rear of a passenger plane and service vehicles surrounding it .",013493.jpg,1
13493,13494,http://l7.alamy.com/zooms/65ef7e382a2746d1877bb046fc0417db/colombian-boys-playing-football-soccer-under-a-banyan-tree-by-the-ey1224.jpg,boys playing football under a banyan tree by the village 's river,013494.jpg,1
13494,13495,https://ak5.picdn.net/shutterstock/videos/9061045/thumb/1.jpg,cypress trees in trees along a river in the bayou,013495.jpg,1
13495,13496,https://ak1.picdn.net/shutterstock/videos/28769431/thumb/12.jpg?i10c=img.resize(height:160),man on the shore of an empty beach,013496.jpg,1
13496,13497,http://l7.alamy.com/zooms/18fe59a39c0e4ee9b0511460e8190976/the-girl-walking-with-shopping-on-city-streets-j29bw2.jpg,the girl walking with shopping on city streets,013497.jpg,1
13497,13498,http://l7.alamy.com/zooms/9a7d28f2052d4535ba3f8e407fb5977e/a-jagged-iceberg-on-the-scenic-coast-of-twillingate-harbour-north-gfxac6.jpg,a jagged iceberg on the scenic coast,013498.jpg,1
13498,13499,https://irp-cdn.multiscreensite.com/bc048882/dms3rep/multi/desktop/Happy-family-with-a-suitcases-800x549.jpg,happy family with a suitcases,013499.jpg,1
13499,13500,http://l7.alamy.com/zooms/53ffd3b4eccd49ce9fbbe009c54315a9/talking-on-the-round-table-h8f8jg.jpg,talking on the round table,013500.jpg,1
13500,13501,http://l7.alamy.com/zooms/a56dfd1d913840879778bb992bea4422/popular-art-on-the-walls-of-a-city-c6jw4k.jpg,popular art on the walls of a city,013501.jpg,1
13501,13502,http://l7.alamy.com/zooms/5bf02e9825c7407f8656283df06ce891/close-up-portrait-of-a-bald-eagle-with-an-open-beak-dcmxdp.jpg,close up portrait of a bald eagle with an open beak,013502.jpg,1
13502,13503,http://l7.alamy.com/zooms/6509c3440cf1433e986f63bb688ee28e/dome-of-the-votive-church-szeged-hungary-c837yb.jpg,dome of the votive church,013503.jpg,1
13503,13504,http://l7.alamy.com/zooms/fbb41aebd354436a8c6ba2e9bf5b5e21/a-maple-leaf-in-autumn-colours-on-ice-e1c5h9.jpg,a maple leaf in autumn colours on ice,013504.jpg,1
13504,13505,http://c8.alamy.com/comp/BY745F/the-beautifully-illuminated-reed-flute-caves-displaying-the-crystal-BY745F.jpg,tourist attraction displaying the formations .,013505.jpg,1
13505,13506,http://l7.alamy.com/zooms/5d4cf865448442d990c8c21d7d14bd7f/a-set-of-numbers-made-from-motion-blurred-light-bb1j47.jpg,a set of numbers made from motion blurred light,013506.jpg,1
13506,13507,http://l7.alamy.com/zooms/58b495da52544a2293830424ddad1fb7/four-beautiful-young-cheerful-women-looking-at-each-other-with-smile-j5tj1j.jpg,beautiful young cheerful women looking at each other with smile and eating take out food while sitting in car,013507.jpg,1
13507,13508,https://ak0.picdn.net/shutterstock/videos/4368260/thumb/1.jpg,man and woman are riding horses on the beach,013508.jpg,1
13508,13509,https://ak9.picdn.net/shutterstock/videos/22885699/thumb/1.jpg,biological species on the prowl,013509.jpg,1
13509,13510,https://ak8.picdn.net/shutterstock/videos/18260398/thumb/11.jpg,first place athlete wearing gold medals standing at a scenic overlook,013510.jpg,1
13510,13511,http://c8.alamy.com/comp/KCP73M/construction-workers-build-scaffolding-around-the-elizabeth-tower-KCP73M.jpg,construction workers build scaffolding during ongoing conservation,013511.jpg,1
13511,13512,https://i1.wp.com/magsonthemove.com/wp-content/uploads/2016/12/IMG_7656.jpg,mughal structure is one of the most beautiful places in the world .,013512.jpg,1
13512,13513,http://l7.alamy.com/zooms/79a725aa51f74a73b432233a76d491db/golden-metal-decoration-on-the-door-of-a-roman-church-used-to-protect-hw7e8g.jpg,golden metal decoration on the door of a church used to protect the door and do not bump into the wall when,013513.jpg,1
13513,13514,https://ak1.picdn.net/shutterstock/videos/33273811/thumb/1.jpg,"pretty girl sitting on the horse , smiling and caresses it .",013514.jpg,1
13514,13515,https://ak8.picdn.net/shutterstock/videos/787648/thumb/1.jpg,filming location is a sparsely populated region of the central coast where mountain range rise abruptly,013515.jpg,1
13515,13516,http://l7.alamy.com/zooms/25fb84576aec473ca8793040e8740ff3/travelling-in-the-upper-deck-of-the-bus-a39b70.jpg,travelling in the upper deck of the bus,013516.jpg,1
13516,13517,https://ak9.picdn.net/shutterstock/videos/12718499/thumb/3.jpg?i10c=img.resize(height:160),we can see that the grandmother is sipping water in this video .,013517.jpg,1
13517,13518,http://www.vagabondjourney.com/photos/1187-muslim-tattoo-arab-jordan.JPG,tattoo that appears to have been done with a home made machine,013518.jpg,1
13518,13519,http://l7.alamy.com/zooms/972cb845df6d4eb68255f13a03b07f89/view-of-church-inside-the-cemetery-of-havana-cuba-jawfb9.jpg,view of church inside the cemetery,013519.jpg,1
13519,13520,https://ak8.picdn.net/shutterstock/videos/11881778/thumb/1.jpg,"grass , swaying in the wind",013520.jpg,1
13520,13521,https://media.gettyimages.com/photos/frank-lampard-of-manchester-city-celebrates-with-teammate-pablo-picture-id456195688?k=6&m=456195688&s=612x612&w=0&h=muG-EDgOU6DVLJlMFmhwVHUQFcTH1TB-o6buj6tr5Nk=,soccer player celebrates with football player after scoring his team 's fourth goal during the match .,013521.jpg,1
13521,13522,http://l7.alamy.com/zooms/71984392052744caae030d6c13eea5c3/detail-of-torn-textile-roughly-repaired-with-a-black-thread-h5xxp7.jpg,detail of torn textile roughly repaired with a black thread,013522.jpg,1
13522,13523,http://c8.alamy.com/comp/HHJB2K/beautiful-tulips-on-pure-ice-one-of-the-cleanest-and-most-beautiful-HHJB2K.jpg,beautiful tulips on pure ice .,013523.jpg,1
